#multi:
,mass A,mass B,mass C,mass D,
t,x,x,x,x,
5.433333E0,-6.628987E-2,5.825857E-1,-1.158087E-1,-2.961897E-1
5.466667E0,-6.689529E-2,5.819417E-1,-1.167083E-1,-2.965518E-1
5.500000E0,-1.165472E-1,5.600906E-1,-1.186317E-1,-3.107914E-1
5.533333E0,-1.554260E-1,5.443157E-1,-1.185193E-1,-3.188887E-1
5.566667E0,-1.895362E-1,5.140959E-1,-1.141480E-1,-3.186430E-1
5.600000E0,-2.159378E-1,4.714273E-1,-1.052746E-1,-3.083096E-1
5.633333E0,-2.164059E-1,4.716673E-1,-1.050903E-1,-3.081110E-1
5.666667E0,-2.315081E-1,4.182646E-1,-9.328994E-2,-2.906606E-1
5.700000E0,-2.358042E-1,3.567404E-1,-7.919383E-2,-2.680897E-1
5.733333E0,-2.358936E-1,2.858128E-1,-6.258316E-2,-2.326269E-1
5.766667E0,-2.297736E-1,2.028137E-1,-4.171592E-2,-1.850936E-1
5.800000E0,-2.303801E-1,2.034349E-1,-4.169830E-2,-1.851389E-1
5.833333E0,-2.169281E-1,1.182280E-1,-1.980675E-2,-1.306610E-1
5.866667E0,-1.913177E-1,1.070277E-1,7.455336E-3,-6.351334E-2
5.900000E0,-1.605973E-1,-1.425367E-1,3.129573E-2,4.492236E-3
5.933333E0,-1.225833E-1,-2.331184E-1,5.152841E-2,7.311399E-2
5.966667E0,-1.232283E-1,-2.338390E-1,5.219134E-2,7.316540E-2
6.000000E0,-7.922031E-2,-2.750628E-1,7.158863E-2,1.411088E-1
6.033333E0,-2.587379E-2,-3.309800E-1,9.090967E-2,2.075762E-1
6.066667E0,3.093241E-2,-3.752121E-1,1.061621E-1,2.670437E-1
6.100000E0,8.744729E-2,-4.124261E-1,1.173709E-1,3.231053E-1
6.133333E0,8.772873E-2,-4.119970E-1,1.169681E-1,3.229122E-1
6.166667E0,1.347848E-1,-4.319140E-1,1.244800E-1,3.697689E-1
6.200000E0,1.981451E-1,-4.431038E-1,1.282571E-1,4.017990E-1
6.233333E0,2.328223E-1,-4.418850E-1,1.281421E-1,4.252660E-1
6.266667E0,2.706174E-1,-4.300114E-1,1.228170E-1,4.373894E-1
6.300000E0,2.708929E-1,-4.306494E-1,1.225886E-1,4.381937E-1
6.333333E0,2.948190E-1,-4.094039E-1,1.133752E-1,4.416577E-1
6.366667E0,3.209115E-1,-4.150343E-1,1.015875E-1,4.342209E-1
6.400000E0,3.337218E-1,-3.657866E-1,8.706961E-2,4.180416E-1
6.433333E0,3.369198E-1,-3.107132E-1,6.989133E-2,3.902995E-1
6.466667E0,3.372453E-1,-3.102649E-1,6.981680E-2,3.904874E-1
6.500000E0,3.330662E-1,-2.245129E-1,5.428030E-2,3.539055E-1
6.533333E0,3.253540E-1,-1.441753E-1,3.075155E-2,3.074260E-1
6.566667E0,3.036643E-1,-1.926299E-2,,2.511140E-1
6.600000E0,2.766725E-1,6.207623E-2,-1.030314E-2,1.845282E-1
6.633333E0,2.765438E-1,6.146269E-2,-1.099445E-2,1.830149E-1
6.666667E0,2.422331E-1,1.594040E-1,-2.830500E-2,1.157815E-1
6.700000E0,1.982310E-1,2.415678E-1,-4.443096E-2,4.787173E-2
6.733333E0,1.497365E-1,3.433370E-1,-5.835620E-2,-2.450570E-2
6.766667E0,8.807148E-2,4.376325E-1,-7.007007E-2,-9.382719E-2
6.800000E0,8.819782E-2,4.369567E-1,-6.915820E-2,-9.368340E-2
6.833333E0,2.794000E-2,5.039252E-1,-7.948053E-2,-1.555246E-1
6.866667E0,-3.586323E-2,5.550884E-1,-8.596673E-2,-2.040533E-1
6.900000E0,-8.848071E-2,6.001387E-1,-8.882624E-2,-2.425313E-1
6.933333E0,-1.331434E-1,6.114599E-1,-8.888111E-2,-2.723626E-1
6.966667E0,-1.335471E-1,6.114659E-1,-8.775342E-2,-2.721327E-1
7.000000E0,-1.787870E-1,6.218853E-1,-8.664586E-2,-2.948345E-1
7.033333E0,-2.172995E-1,6.234478E-1,-8.081903E-2,-3.070820E-1
7.066667E0,-2.433151E-1,6.238274E-1,-7.279067E-2,-3.117235E-1
7.100000E0,-2.601469E-1,5.798515E-1,-6.216691E-2,-3.067327E-1
7.133333E0,-2.607689E-1,5.798515E-1,-6.111121E-2,-3.072105E-1
7.166667E0,-2.715743E-1,5.466464E-1,-4.907805E-2,-2.960175E-1
7.200000E0,-2.739326E-1,5.068652E-1,-3.768366E-2,-2.773888E-1
7.233333E0,-2.702410E-1,4.423119E-1,-2.340776E-2,-2.490071E-1
7.266667E0,-2.576576E-1,3.726167E-1,-5.771998E-3,-2.086508E-1
7.300000E0,-2.578171E-1,3.724917E-1,-5.485512E-3,-2.098636E-1
7.333333E0,-2.356575E-1,2.950304E-1,1.951056E-2,-1.603109E-1
7.366667E0,-2.041118E-1,1.958913E-1,3.705661E-2,-1.010273E-1
7.400000E0,-1.641498E-1,1.094393E-1,4.877546E-2,-4.024652E-2
7.433333E0,-1.104713E-1,4.201622E-2,6.143504E-2,2.566047E-2
7.466667E0,-1.108077E-1,4.280968E-2,6.130804E-2,2.607986E-2
7.500000E0,-6.110074E-2,,7.244202E-2,9.451865E-2
7.533333E0,4.360395E-3,-1.908563E-1,8.254494E-2,1.656102E-1
7.566667E0,7.029180E-2,-2.270708E-1,8.946786E-2,2.287680E-1
7.600000E0,1.365933E-1,-2.874421E-1,9.340677E-2,2.864810E-1
7.633333E0,1.371847E-1,-2.861247E-1,9.437846E-2,2.865520E-1
7.666667E0,1.927670E-1,-2.186420E-1,9.479792E-2,3.345052E-1
7.700000E0,2.401976E-1,-2.187997E-1,9.271234E-2,3.746576E-1
7.733333E0,2.802516E-1,-2.475808E-1,8.888178E-2,4.041020E-1
7.766667E0,3.127443E-1,-2.157255E-1,8.165007E-2,4.236742E-1
7.800000E0,3.127285E-1,-2.157211E-1,8.106076E-2,4.241828E-1
7.833333E0,3.362852E-1,-2.157091E-1,7.298939E-2,4.332359E-1
7.866667E0,3.532546E-1,-2.157091E-1,6.362127E-2,4.333357E-1
7.900000E0,3.612667E-1,-2.155639E-1,5.356126E-2,4.226129E-1
7.933333E0,3.611443E-1,-2.155661E-1,4.223660E-2,4.025224E-1
7.966667E0,3.616804E-1,-2.155661E-1,4.199011E-2,4.022608E-1
8.000000E0,3.549725E-1,-2.155619E-1,3.109694E-2,3.712945E-1
8.033333E0,3.347039E-1,-2.308049E-1,2.427526E-2,3.308860E-1
8.066667E0,3.070537E-1,-1.814613E-1,8.550194E-3,2.818207E-1
8.100000E0,2.735185E-1,-1.875433E-1,-1.748172E-3,2.196816E-1
8.133333E0,2.733069E-1,-1.876480E-1,-2.705078E-3,2.192875E-1
8.166667E0,2.280528E-1,-1.877086E-1,-3.826052E-3,1.567949E-1
8.200000E0,1.647513E-1,-2.225746E-1,-1.369974E-2,9.063951E-2
8.233333E0,9.921615E-2,-2.221251E-1,-2.098863E-2,2.251324E-2
8.266667E0,3.448819E-2,-2.171062E-1,-2.583506E-2,-4.929875E-2
8.300000E0,3.616914E-2,-2.167996E-1,-2.561800E-2,-4.990393E-2
8.333333E0,-2.708474E-2,-2.167392E-1,-2.775712E-2,-1.131599E-1
8.366667E0,-8.230978E-2,-2.293659E-1,-2.871894E-2,-1.664015E-1
8.400000E0,-1.447649E-1,-2.285426E-1,-2.908092E-2,-2.102483E-1
8.433333E0,-1.906380E-1,-2.283548E-1,-2.814275E-2,-2.491132E-1
8.466667E0,-1.900080E-1,-2.160388E-1,-2.806250E-2,-2.492517E-1
8.500000E0,-2.323781E-1,-2.164720E-1,-2.554023E-2,-2.762371E-1
8.533333E0,-2.579690E-1,-2.201464E-1,-2.198099E-2,-2.949653E-1
8.566667E0,-2.838919E-1,-2.195296E-1,-1.717994E-2,-3.052977E-1
8.600000E0,-2.949744E-1,-2.198069E-1,-1.149483E-2,-3.059574E-1
8.633333E0,-2.954084E-1,-2.198165E-1,-1.114428E-2,-3.065867E-1
8.666667E0,-2.992597E-1,-2.009249E-1,-9.711655E-3,-2.999835E-1
8.700000E0,-2.957703E-1,-2.005023E-1,-2.863543E-5,-2.842029E-1
8.733333E0,-2.841653E-1,-1.937421E-1,6.949938E-3,-2.611956E-1
8.766667E0,-2.606722E-1,-1.906752E-1,2.613654E-2,-2.304087E-1
8.800000E0,-2.608119E-1,-1.832295E-1,2.599558E-2,-2.296994E-1
8.833333E0,-2.327506E-1,,3.182459E-2,-1.842588E-1
8.866667E0,-1.935672E-1,,3.702508E-2,-1.370965E-1
8.900000E0,-1.448792E-1,,4.313076E-2,-8.086546E-2
8.933333E0,-9.398857E-2,,4.749384E-2,-1.812141E-2
8.966667E0,-9.418459E-2,,4.789245E-2,-1.808129E-2
9.000000E0,-2.319444E-2,,5.295938E-2,4.920146E-2
9.033333E0,4.402379E-2,,5.591307E-2,1.433169E-1
9.066667E0,1.112269E-1,,6.007128E-2,2.057842E-1
9.100000E0,1.714398E-1,,6.000402E-2,2.630032E-1
9.133333E0,1.713243E-1,,5.966461E-2,2.629226E-1
9.166667E0,2.270335E-1,,5.977553E-2,3.154073E-1
9.200000E0,2.814615E-1,,6.100493E-2,3.550645E-1
9.233333E0,3.214671E-1,,6.129437E-2,3.890108E-1
9.266667E0,3.505709E-1,,6.088180E-2,4.191710E-1
9.300000E0,3.509894E-1,,6.146491E-2,4.195362E-1
9.333333E0,3.690595E-1,,6.013734E-2,4.356211E-1
9.366667E0,3.779054E-1,,5.970134E-2,4.410684E-1
9.400000E0,3.794337E-1,,5.709356E-2,4.377856E-1
9.433333E0,3.733712E-1,,5.666903E-2,4.273151E-1
9.466667E0,3.731964E-1,,5.412017E-2,4.274438E-1
9.500000E0,3.587450E-1,,5.357062E-2,4.029658E-1
9.533333E0,3.366200E-1,,5.250152E-2,3.750609E-1
9.566667E0,2.972689E-1,,5.182844E-2,3.325506E-1
9.600000E0,2.535108E-1,,4.926477E-2,2.765802E-1
9.633333E0,2.537500E-1,,4.808682E-2,2.755409E-1
9.666667E0,2.096795E-1,,4.594273E-2,2.224914E-1
9.700000E0,1.441267E-1,,4.289140E-2,1.637452E-1
9.733333E0,6.669745E-2,,3.950664E-2,9.139864E-2
9.766667E0,-1.453023E-3,,3.822518E-2,2.436574E-2
9.800000E0,-1.256798E-3,,3.727435E-2,2.360695E-2
9.833333E0,-6.226319E-2,,3.399488E-2,-4.453473E-2
9.866667E0,-1.181105E-1,,3.090151E-2,-1.247265E-1
9.900000E0,-1.751147E-1,,2.734751E-2,-1.767756E-1
9.933333E0,-2.197220E-1,,2.325766E-2,-2.215613E-1
9.966667E0,-2.196682E-1,,2.314679E-2,-2.216800E-1
1.000000E1,-2.537006E-1,,2.044404E-2,-2.555426E-1
1.003333E1,-2.795317E-1,,1.631492E-2,-2.798384E-1
1.006667E1,-2.956511E-1,,1.268682E-2,-2.948934E-1
1.010000E1,-3.014676E-1,,8.883942E-3,-3.014002E-1
1.013333E1,-3.020274E-1,,9.583710E-3,-3.016044E-1
1.016667E1,-3.015207E-1,,6.539815E-3,-3.010429E-1
1.020000E1,-2.923746E-1,,5.128502E-3,-2.913192E-1
1.023333E1,-2.742168E-1,,2.250986E-3,-2.734192E-1
1.026667E1,-2.466335E-1,,1.312508E-3,-2.478400E-1
1.030000E1,-2.469333E-1,,9.099062E-4,-2.469821E-1
1.033333E1,-2.133678E-1,,1.491657E-3,-2.120987E-1
1.036667E1,-1.685871E-1,,1.701741E-3,-1.695366E-1
1.040000E1,-1.135191E-1,,2.435807E-3,-1.175905E-1
1.043333E1,-5.300097E-2,,3.019515E-3,-5.884528E-2
1.046667E1,-5.287567E-2,,3.896727E-3,-5.817066E-2
1.050000E1,1.691943E-2,,7.499171E-3,8.689032E-3
1.053333E1,8.441006E-2,,1.121257E-2,7.704985E-2
1.056667E1,1.508652E-1,,1.837264E-2,1.491811E-1
